Date,time,price_west,DK-West: Gross consumption,price_east,DK-East: Gross consumption,DK-West: Net consumption,DK-East: Net consumption
25-01-2016,10,27.47,3173.7,27.47,2046.1,3080.8,2007
25-01-2016,11,33.53,3228.2,33.53,2066,3128.9,2026.2
25-01-2016,12,28.76,3216.7,28.76,2053.9,3113.2,2014.5
25-01-2016,13,24.93,3121.8,24.93,2040.2,3015.7,2002.7
25-01-2016,14,28.02,3115.8,28.02,2026.7,3010.7,1990.4
25-01-2016,15,25.08,3054.4,25.08,1999.5,2952.8,1963
25-01-2016,16,24.88,2928.1,24.88,1964.7,2837.1,1928.3
25-01-2016,17,25.36,2963.1,25.36,2036.1,2891.7,1998.7
25-01-2016,18,25.98,3306.6,26.93,2243.6,3209.2,2204.8
25-01-2016,19,24.42,3281.7,24.42,2180.9,3180.4,2142.8
25-01-2016,20,22.67,3092.7,22.67,2029.8,3007.5,1992.6
25-01-2016,21,21.95,2888.3,21.95,1877.8,2801.1,1839.3
25-01-2016,22,21.28,2725.1,21.28,1741.2,2637.1,1700.9
25-01-2016,23,19.3,2360.2,19.3,1574.8,2282.5,1533.1
25-01-2016,24,18.11,2216.9,18.11,1433.5,2141.9,1396
26-01-2016,1,16.96,2204.6,16.96,1320.2,2147.3,1279.5
26-01-2016,2,16.42,2137.9,16.42,1259.3,2069.7,1219.2
26-01-2016,3,15.9,2089.6,15.9,1232.8,2013.9,1192.8
26-01-2016,4,15.91,2147.7,15.91,1238.2,2072,1197.4
26-01-2016,5,16.42,2164.4,16.42,1272.5,2092.4,1227.7
26-01-2016,6,16.96,2237.9,16.96,1367,2187.1,1328.5
26-01-2016,7,18.04,2649.6,18.04,1636.2,2613.7,1598.4
26-01-2016,8,18.82,3060.3,18.82,1935.2,3025.1,1893.2
26-01-2016,9,19.37,3194.1,19.37,2011.9,3143.4,1967.4
26-01-2016,10,19.36,3186.2,19.36,2024.1,3133.5,1981.2
26-01-2016,11,19.37,3206.4,19.37,2032.2,3150,1991.3
26-01-2016,12,19.31,3143.8,19.31,2016.6,3079.2,1978.6
26-01-2016,13,19.15,3095.1,19.15,2005.7,3039.8,1967.8
26-01-2016,14,19.11,3155.2,19.11,1998.8,3095.2,1963.3
26-01-2016,15,19.12,3167.9,19.12,1982.9,3103.6,1946.6
26-01-2016,16,19.17,3138.5,19.17,1962.8,3074.5,1921.8
26-01-2016,17,19.45,3216.2,19.45,2052.2,3148,2009.6
26-01-2016,18,19.67,3476.9,19.67,2251.9,3400.8,2207.7
26-01-2016,19,19.35,3348.3,19.35,2189.9,3268.8,2145.5
26-01-2016,20,18.76,3160.5,18.76,2040.9,3073.9,1996.2
26-01-2016,21,18.45,2970.2,18.45,1891.6,2881.7,1844.8
26-01-2016,22,18.18,2793.3,18.18,1753.6,2702.6,1706.1
26-01-2016,23,20.08,2635.9,17.45,1610.2,2534.9,1566.6
26-01-2016,24,13.43,2447.6,16.06,1458.4,2312,1393.1
27-01-2016,1,10.97,2280,14.72,1370.9,2145.5,1292.7
27-01-2016,2,3.18,2239.7,3.18,1341.4,2112,1262.1
27-01-2016,3,0.05,2260.6,0.05,1300.2,2134.2,1236.7
27-01-2016,4,0.13,2252.1,0.13,1268.5,2129.1,1211.2
27-01-2016,5,8.82,2275.8,8.82,1281.8,2150.2,1235.2
27-01-2016,6,13.3,2368.3,15.24,1375.3,2280.1,1331.7
27-01-2016,7,17.33,2766.7,16.79,1663.6,2720.4,1616.1
27-01-2016,8,19.12,3202.4,19.12,1942.6,3166.3,1895.3
27-01-2016,9,17.96,3320.9,17.96,2026.1,3267.5,1978.6
27-01-2016,10,17.85,3270.6,17.85,2032.9,3202.8,1985.1
27-01-2016,11,17.89,3331.6,17.89,2049.6,3259.1,2001.2
27-01-2016,12,17.71,3337.9,17.71,2039.2,3267.7,1989.7
27-01-2016,13,17.59,3271.1,17.59,2031.9,3199.3,1982.6
27-01-2016,14,17.66,3248.5,17.66,2021.4,3167.7,1972.4
27-01-2016,15,17.66,3172.7,17.66,2004.2,3096.1,1955.1
27-01-2016,16,17.62,3096.2,17.62,1973.2,3017.4,1924.8
27-01-2016,17,17.83,3171.4,17.83,2054,3099.6,2004.8
27-01-2016,18,18.1,3429.8,18.1,2243.6,3355.4,2195.1
27-01-2016,19,17.89,3271.4,17.89,2156.2,3190.5,2105.9
27-01-2016,20,17.59,3066.3,17.59,2005.7,2984.2,1955.6
27-01-2016,21,17.29,2895.3,17.29,1882.1,2807.1,1831.5
27-01-2016,22,17.12,2700.5,17.12,1738,2610.4,1687.6
27-01-2016,23,16.34,2493.6,16.34,1566.8,2376.5,1522.6
27-01-2016,24,13.96,2401.2,15.07,1420.4,2267.3,1373.7
28-01-2016,1,14.5,2209.4,14.5,1324,2095.6,1274.6
28-01-2016,2,12.83,2147.5,12.83,1273,2028.1,1217.6
28-01-2016,3,12.88,2063.2,12.88,1251.9,1940.2,1189.7
28-01-2016,4,12.14,2052.3,12.14,1239.3,1927.3,1188.7
28-01-2016,5,13.2,2113.5,14.34,1269.7,1985.5,1226.3
28-01-2016,6,16.25,2402.5,16.25,1385,2322.3,1349.2
28-01-2016,7,17.16,2817.9,17.16,1660.9,2763.5,1616.9
28-01-2016,8,17.57,3282.6,17.57,1938,3229.8,1890.2
28-01-2016,9,17.89,3388.7,17.89,2002,3328.6,1954.5
28-01-2016,10,17.8,3316.4,17.8,2022.8,3256,1974.7
28-01-2016,11,17.78,3201.2,17.78,2045.6,3135.6,1997.2
28-01-2016,12,17.66,3193.2,17.66,2018.4,3129.8,1970.1
28-01-2016,13,17.55,3195.8,17.55,1989.7,3135.2,1941.6
28-01-2016,14,17.57,3169.7,17.57,1987.3,3110.7,1938.6
28-01-2016,15,17.52,3102,17.52,1953.2,3042.4,1904.6
28-01-2016,16,17.59,3026.3,17.59,1900,2971.5,1852.3
28-01-2016,17,17.75,3031.1,17.75,1959.5,2986.3,1914.5
28-01-2016,18,18.18,3342.6,18.18,2208.5,3259,2165.5
28-01-2016,19,17.86,3231.1,17.86,2173.3,3159.2,2129.2
28-01-2016,20,17.54,3070.7,17.54,2033.6,3008.3,1987.8
28-01-2016,21,17.21,2940.4,17.21,1896.2,2866.2,1849.2
28-01-2016,22,17.07,2766.5,17.07,1753.2,2692,1708.6
28-01-2016,23,16.5,2577.3,16.5,1593.7,2500.1,1549.8
28-01-2016,24,16.02,2361.4,16.02,1445.2,2283.4,1401.8
29-01-2016,1,16.06,2248.5,16.06,1342.4,2171.2,1304
29-01-2016,2,15.61,2186.8,15.61,1280.3,2104.2,1237.4
29-01-2016,3,15.35,2178.3,15.35,1261.8,2087.8,1217.4
29-01-2016,4,15.5,2182.5,15.5,1264.7,2091.1,1220.7
29-01-2016,5,15.62,2215.5,15.62,1296.3,2138.4,1251.8
29-01-2016,6,16.31,2374.6,16.31,1401.8,2304,1358.9
29-01-2016,7,16.98,2788.7,16.98,1665.1,2735.6,1620.8
29-01-2016,8,17.52,3237.9,17.52,1948.5,3181.1,1903.8
29-01-2016,9,17.79,3376.5,17.79,2033.3,3303.1,1983.8
29-01-2016,10,17.65,3358.3,17.65,2068.2,3280.2,2017.9
29-01-2016,11,17.5,3406.1,17.5,2093.3,3329.2,2042.3
29-01-2016,12,17.3,3395.4,17.3,2072.6,3313.2,2028.3
29-01-2016,13,17.04,3290.3,17.04,2060.9,3188.5,1999
29-01-2016,14,16.72,3209.2,16.72,2040,3087.6,1976.1
29-01-2016,15,16.51,3018.7,16.51,2012.2,2887.5,1949.2
29-01-2016,16,16.2,2858,16.2,1972.7,2748,1925.2
29-01-2016,17,16.36,2996.1,16.36,2041.3,2910.5,1998.5
29-01-2016,18,16.74,3292.3,16.74,2180.5,3217.5,2135.7
29-01-2016,19,16.62,3232.2,16.62,2135.3,3151,2090.7
29-01-2016,20,16.14,3007,16.14,1986.6,2921,1936.5
29-01-2016,21,15.4,2761.4,15.4,1819.7,2643.2,1769.2
29-01-2016,22,15.2,2613.6,15.2,1702.6,2508.9,1655
29-01-2016,23,14.6,2492.2,14.6,1569.7,2363.5,1525
29-01-2016,24,10.29,2198.6,10.29,1467.1,2077.7,1409.1
30-01-2016,1,14.08,2064.5,14.08,1364.3,1954.3,1308
30-01-2016,2,8.4,2006.9,8.82,1295.1,1881.3,1231.5
30-01-2016,3,0.79,1994.4,4.9,1256.4,1867.4,1191.9
30-01-2016,4,0,2014.6,4.69,1256.6,1890.8,1189.1
30-01-2016,5,-0.02,2038.5,4.92,1253.6,1904.5,1183.4
30-01-2016,6,-0.04,2098.8,10.44,1286.4,1968.7,1214.3
30-01-2016,7,-2.97,2236.2,13.63,1360.9,2106.4,1286.8
30-01-2016,8,8.51,2327,13.52,1477.3,2209.2,1406
30-01-2016,9,12.42,2469.1,14.29,1615.2,2355.8,1547.3
30-01-2016,10,13.78,2550.7,14.84,1735,2444.6,1672.5
30-01-2016,11,15.19,2599.9,15.19,1794.6,2488.7,1739.1
30-01-2016,12,15.01,2559,15.35,1793.8,2433.6,1742.3
30-01-2016,13,14.27,2487.6,15.21,1781,2369.2,1726.8
30-01-2016,14,14.6,2429.2,15.03,1744.5,2311.3,1698.9
30-01-2016,15,14.28,2416.2,15.02,1722.5,2298.1,1684.3
30-01-2016,16,15.37,2428.3,15.37,1717.3,2327.3,1685.2
30-01-2016,17,16.03,2510,16.51,1783.4,2441.4,1754.3
30-01-2016,18,18.2,2824.2,18.2,2003.7,2764.3,1965
30-01-2016,19,17.57,2791.9,17.57,1996.1,2721,1953.3
30-01-2016,20,17.19,2655.4,17.19,1856.8,2587.5,1815.2
30-01-2016,21,16.79,2414.5,16.79,1741.5,2345,1697.5
30-01-2016,22,16.21,2344.5,16.21,1643.2,2263,1604.3
30-01-2016,23,15.49,2247,15.49,1565.8,2149.2,1509.7
30-01-2016,24,12,2152.2,14.78,1471.6,2023.7,1420.9
31-01-2016,1,8.43,2071.9,15.46,1381.9,1945.3,1323.3
31-01-2016,2,3.04,2031.5,3.04,1326,1897.5,1259.9
31-01-2016,3,5.09,2010.2,5.09,1295.5,1869.5,1228.2
31-01-2016,4,0.85,2030.9,0.85,1320.9,1904.6,1236.1
31-01-2016,5,-0.27,2018.8,-0.27,1319.6,1892.6,1238.4
31-01-2016,6,0.03,2043.6,2.12,1337.2,1924.7,1253.3
31-01-2016,7,0.08,2116.6,15.73,1368.5,1996.4,1299.8
31-01-2016,8,6.04,2231.5,15.76,1459.6,2115.6,1395.5
31-01-2016,9,8.33,2336.2,15.73,1576.4,2222.4,1512.2
31-01-2016,10,10.59,2438.3,16.02,1683.3,2332,1629.9
31-01-2016,11,11.91,2489.2,16.25,1743,2368.1,1694.4
31-01-2016,12,14.68,2531,16.45,1757.9,2407.3,1711.9
31-01-2016,13,16.18,2510.5,16.42,1745.4,2386.6,1700.8
31-01-2016,14,12.5,2475.1,16.27,1758.9,2350.7,1707.7
31-01-2016,15,13.96,2461.9,16.17,1751.5,2346.8,1700.4
31-01-2016,16,14.33,2448.2,16.41,1740.9,2352.4,1699.2
31-01-2016,17,16.08,2509.6,17.23,1817.5,2454.8,1792.6
31-01-2016,18,21.44,2845,20.3,2065.5,2800.9,2031.9
31-01-2016,19,18.47,2803.7,18.47,2061.7,2744.9,2019.4
31-01-2016,20,18.35,2628.2,18.35,1935.3,2571.9,1894.7
31-01-2016,21,18.03,2446.7,18.03,1787.3,2390.8,1751.2
31-01-2016,22,17.61,2304.3,17.61,1673.3,2250.4,1636
31-01-2016,23,17.48,2142.5,17.48,1531.5,2088.9,1494.3
31-01-2016,24,16.45,1984.1,16.45,1402,1935.3,1372.7
01-02-2016,1,16.31,1955.1,16.31,1328.6,1907.1,1282.8
01-02-2016,2,15.43,1890,15.43,1279.5,1825,1230.8
01-02-2016,3,15.57,1865.5,15.57,1256.9,1804.7,1216.4
01-02-2016,4,15.74,1872.6,15.74,1266.7,1819.4,1225.3
01-02-2016,5,13.87,1923.6,16.28,1299.6,1881.2,1257.9
01-02-2016,6,14.26,2097,17.48,1396.6,2063.5,1371.7
01-02-2016,7,23.78,2547.7,20.71,1672.6,2512.4,1637.9
01-02-2016,8,26.3,3069,26.3,1963.7,3016.3,1924.6
01-02-2016,9,35.1,3279.1,35.1,2023.2,3160.2,1983.5
01-02-2016,10,21.24,3270.6,21.24,2041.5,3163.3,2003.8
01-02-2016,11,19.71,3352.9,19.71,2081.4,3241.3,2042.7
01-02-2016,12,18.9,3442.6,18.9,2084.9,3330.9,2039.9
01-02-2016,13,18.59,3313.9,18.59,2082.3,3241,2032.7
01-02-2016,14,18.39,3402.3,18.39,2078.5,3337.3,2027.9
01-02-2016,15,18.17,3365.5,18.17,2064.3,3290.5,2013.9
01-02-2016,16,17.97,3243.6,17.97,2043.2,3164.2,1990.8
01-02-2016,17,18.09,3256.2,18.09,2103.6,3189.6,2048.9
01-02-2016,18,18.44,3519.9,18.44,2281.1,3451.2,2228
01-02-2016,19,18.12,3406.1,18.12,2214.6,3330.2,2163.5
01-02-2016,20,17.77,3211.7,17.77,2066.6,3128.8,2015.5
01-02-2016,21,17.35,2996.5,17.35,1919.3,2896,1876.3
01-02-2016,22,14.63,2679.3,16.52,1768.2,2548.4,1715.7
01-02-2016,23,14.16,2641.5,16.01,1602.8,2506.7,1549.8
01-02-2016,24,8.44,2473.1,15.35,1462.6,2346.7,1397.4
02-02-2016,1,4.06,2347.9,4.06,1379.7,2236,1307.6
02-02-2016,2,0.3,2341.9,0.3,1373.4,2241.7,1308.1
02-02-2016,3,-2.66,2325.1,-0.02,1348.7,2206.6,1283.2
02-02-2016,4,-1.92,2341.6,2.15,1319,2222.2,1244.4
02-02-2016,5,0.09,2391.5,14.51,1333.1,2254.8,1259.9
02-02-2016,6,9.52,2499,15.46,1426.1,2360,1361
02-02-2016,7,15.68,2708.8,16.54,1669.9,2625.7,1626.2
02-02-2016,8,18.98,3279.1,18.12,1967.2,3221.1,1920.3
02-02-2016,9,18.33,3425,18.33,2016.7,3364,1971.6
02-02-2016,10,18.18,3412.3,18.18,2058.3,3358.1,2011
02-02-2016,11,18.09,3454.4,18.09,2069.6,3393.3,2018.9
02-02-2016,12,17.99,3403.9,17.99,2064.5,3344.3,2012.7
02-02-2016,13,17.82,3335.8,17.82,2042.2,3278.8,1991
02-02-2016,14,17.85,3316.2,17.85,2039.9,3248.8,1989
02-02-2016,15,17.79,3246.1,17.79,2021.6,3175.5,1973
02-02-2016,16,17.9,3110.3,17.9,2000.9,3035.9,1949.1
02-02-2016,17,18.26,3102,18.26,2049.2,3039.2,1998.4
02-02-2016,18,18.61,3421.1,18.61,2257,3358.2,2207.2
02-02-2016,19,18.47,3314.5,18.47,2217.9,3241.4,2167.6
02-02-2016,20,17.93,3107.2,17.93,2073.2,3027.2,2022.4
02-02-2016,21,17.53,2913.7,17.53,1921.2,2824,1868.5
02-02-2016,22,16.95,2743.4,16.95,1781.2,2644.4,1728.4
02-02-2016,23,14.18,2508.8,14.94,1619.6,2377.1,1571.5
02-02-2016,24,9.53,2367,9.53,1460.7,2239.4,1413.2
03-02-2016,1,13.75,2215.8,13.75,1373.5,2083.7,1317.8
03-02-2016,2,11.58,2201.4,11.58,1318,2076.9,1261.1
03-02-2016,3,8.09,2175.9,8.09,1318.6,2050.8,1262.4
03-02-2016,4,6.93,2178.3,6.93,1328.4,2053.8,1278.5
03-02-2016,5,9.04,2228.1,9.04,1347.1,2114.8,1297.2
03-02-2016,6,13.74,2361.9,16.43,1432.7,2245.4,1384
03-02-2016,7,19.99,2841.4,17.42,1730.3,2721.4,1679.7
03-02-2016,8,18.77,3263.2,18.77,2003.3,3197,1952.4
03-02-2016,9,19.3,3343.3,19.3,2072.6,3296.3,2020.7
03-02-2016,10,19.19,3329,19.19,2069.8,3278,2018.6
03-02-2016,11,19.07,3259.3,19.07,2091.3,3213.1,2040.5
03-02-2016,12,18.91,3215,18.91,2065.3,3163.6,2014.7
03-02-2016,13,18.64,3137.1,18.64,2040.2,3087,1990.6
03-02-2016,14,18.6,3180.2,18.6,2021.1,3119.6,1971.2
03-02-2016,15,18.52,3068.4,18.52,1983.3,3019.8,1934.5
03-02-2016,16,18.36,3005.6,18.36,1934.6,2945.9,1887.2
03-02-2016,17,18.59,3048.4,18.59,1976.7,2990.6,1929.6
03-02-2016,18,19.02,3308.4,19.02,2231.4,3249.8,2183.3
03-02-2016,19,18.85,3284.2,18.85,2216.9,3210,2169.1
03-02-2016,20,18.46,3072.9,18.46,2059.2,3014.9,2011.4
03-02-2016,21,18,2868.8,18,1910.2,2802.8,1863.3
03-02-2016,22,17.51,2671.3,17.51,1777,2606.5,1729.5
03-02-2016,23,17.08,2493.2,17.08,1620.4,2431,1572.2
03-02-2016,24,16.61,2327.9,16.61,1471.7,2267.1,1422.5
04-02-2016,1,16.76,2135.8,16.76,1382.4,2059.8,1333.4
04-02-2016,2,16.38,2099.2,16.38,1328.4,2024.9,1277.9
04-02-2016,3,15.99,2029,15.99,1286.8,1943.7,1245.2
04-02-2016,4,15.29,2064.4,15.29,1300.5,1945.3,1251.9
04-02-2016,5,13.93,2116.1,15.52,1346.1,2002.7,1288
04-02-2016,6,17.01,2235.8,16.8,1437,2159.8,1401.8
04-02-2016,7,17.93,2761.6,17.93,1733.7,2691.2,1683.9
04-02-2016,8,20.08,3142.2,20.08,1992.1,3089.4,1944.7
04-02-2016,9,19.71,3164.9,19.71,2033,3098.3,1986.7
04-02-2016,10,19.55,3152,19.55,2050.6,3084.3,2005
04-02-2016,11,19.5,3172,19.5,2062,3099,2017.3
04-02-2016,12,19.04,3041.8,19.04,2034.7,2977.1,1992.8
04-02-2016,13,18.73,2970.4,18.73,2006.3,2914,1963.9
04-02-2016,14,18.59,2964.6,18.59,1985.8,2904.5,1941.9
04-02-2016,15,18.54,2918,18.54,1948.9,2860.1,1906.3
04-02-2016,16,18.62,2796.8,18.62,1899.1,2741.7,1861.6
04-02-2016,17,18.94,2842.1,18.94,1938.2,2776,1900.9
04-02-2016,18,19.99,3203.9,19.99,2189.7,3102.8,2150.6
04-02-2016,19,19.97,3162.4,19.97,2187.1,3053.8,2147.8
04-02-2016,20,19.4,2973.4,19.4,2057.2,2872.5,2019.2
04-02-2016,21,18.87,2760.5,18.87,1914.6,2678.3,1875.6
04-02-2016,22,18.46,2589.9,18.46,1778.3,2508.6,1738.4
